Id,SalePrice
1461,108642.61747588404
1462,160320.88525943228
1463,173476.77629362192
1464,182261.2336687191
1465,212792.28270451483
1466,175885.80006087112
1467,183002.32622481228
1468,165492.83348652202
1469,198272.43533592843
1470,108442.77440271374
1471,216976.56342268066
1472,115313.69958945148
1473,105523.11156298962
1474,156152.0608888805
1475,112185.31888186949
1476,343766.0898038866
1477,241676.4261072358
1478,309725.3097245509
1479,299005.0203056415
1480,432842.1191741639
1481,279541.85883972334
1482,225313.5140031877
1483,185090.02140881287
1484,177727.08690297639
1485,207816.69614943428
1486,211817.6551499428
1487,292540.1199759281
1488,231190.80507579047
1489,188874.7813244813
1490,238781.02570875548
1491,216425.11393535134
1492,96266.77440963735
1493,202982.0369809597
1494,295848.725502524
1495,267342.2038120774
1496,258771.35740914597
1497,177038.75386924914
1498,177408.86926272832
1499,178335.65713528075
1500,166058.3029771866
1501,229678.81942557308
1502,171073.65061827353
1503,266630.08339360444
1504,246319.74234383722
1505,224013.13638826585
1506,192146.24784928715
1507,253070.54687350616
1508,219408.87005041042
1509,155128.33000106158
1510,134683.99749142968
1511,155640.86023136845
1512,173207.34900813573
1513,153956.1937698001
1514,146385.39486481756
1515,206851.60018693257
1516,173217.32424745595
1517,164480.99252836985
1518,123311.3659834808
1519,234169.7358431326
1520,129393.06654648489
1521,125814.49852141482
1522,193368.1409483075
1523,102016.69927325974
1524,120336.05824476032
1525,98336.33541577039
1526,109761.6068075225
1527,92254.60703839398
1528,147923.14588357817
1529,148620.86003103026
1530,179950.9521385087
1531,161799.33864384535
1532,85236.72015925677
1533,152049.871336614
1534,159944.534114603
1535,174187.65843174767
1536,116092.48520908423
1537,74924.42850581632
1538,149468.1821259789
1539,227694.77614232028
1540,137818.63177783202
1541,143834.37034821213
1542,148759.28491335257
1543,201259.2882341274
1544,75981.87573235767
1545,111021.2601109088
1546,146686.38334888825
1547,145785.46921617194
1548,129344.09340161792
1549,116035.06244773441
1550,148428.70314337467
1551,145625.81436941394
1552,154962.25629632082
1553,149777.25665627123
1554,110038.78468100763
1555,168110.6603584871
1556,92033.6774024344
1557,128729.99417002607
1558,129470.27479842742
1559,93209.02758882623
1560,148152.72801054837
1561,152353.41769615008
1562,132828.42771170422
1563,122701.12972809115
1564,167061.05267702555
1565,151635.83899516374
1566,228960.8322613933
1567,84990.25594341484
1568,241689.39017056444
1569,162056.56013182097
1570,141422.6980796456
1571,125891.79044905101
1572,134399.8987332337
1573,237690.99060287894
1574,130836.051259061
1575,227544.644881799
1576,243157.95474977832
1577,183488.32025827648
1578,168266.8360618731
1579,135515.74289162975
1580,200310.68279590475
1581,152408.58198922264
1582,123284.37491597305
1583,288689.0135972847
1584,228840.57484671468
1585,161660.8633459748
1586,24540.242017846205
1587,107046.01488733047
1588,151613.104126647
1589,115001.7054734557
1590,131945.8046696874
1591,77289.52044798907
1592,147701.9942235092
1593,128517.55267156617
1594,122421.06324779212
1595,138762.74664193648
1596,229854.9255268881
1597,180261.62525056745
1598,195720.97388350772
1599,195430.35334258163
1600,201657.44713239506
1601,39587.22756962414
1602,137034.35410174297
1603,94390.1115199636
1604,273368.8974098287
1605,253529.07178526663
1606,163055.19287487518
1607,169688.77218079148
1608,221881.9968251336
1609,193527.29152061732
1610,156129.5501870424
1611,149550.50581626839
1612,190554.39755133807
1613,167473.68711639155
1614,140207.6759332976
1615,83722.58999363563
1616,76064.87861695283
1617,82519.50252394612
1618,110445.80411816404
1619,144756.50255869346
1620,177261.14985322108
1621,141244.98962520072
1622,161793.55999442746
1623,262068.55726306175
1624,221309.52286226538
1625,130980.71385828531
1626,184651.6436439992
1627,190284.03392461594
1628,280220.827495314
1629,174499.4035086375
1630,334081.2274911457
1631,217934.44784202147
1632,243410.05929028767
1633,187396.08609052643
1634,187253.81987485982
1635,189688.5667686149
1636,156152.4068381556
1637,189221.64741750073
1638,205270.81111302512
1639,173743.124159663
1640,258481.4691791734
1641,186292.14052011792
1642,255557.09297002427
1643,225141.85857045092
1644,235994.03509671421
1645,221123.141882041
1646,165248.90471447684
1647,167917.44453599548
1648,125429.32942446673
1649,132683.32904709943
1650,97817.43902211891
1651,109973.58834904218
1652,119855.863950568
1653,113735.96665090267
1654,161298.20317104823
1655,148356.13452438015
1656,150340.83439228046
1657,162552.26773190565
1658,158916.49374304322
1659,117250.06535459493
1660,151500.78588781296
1661,414786.32394329994
1662,338511.4642700488
1663,365286.7237803331
1664,429876.4629708162
1665,313172.99558060034
1666,302418.06972117955
1667,345430.9706117633
1668,345648.63468887657
1669,306598.4840768054
1670,347865.1764881596
1671,266248.4621128873
1672,391738.0803038151
1673,285182.0631964989
1674,246778.9687716682
1675,222155.03255537263
1676,215397.4315921021
1677,225417.1970027412
1678,417746.7126739692
1679,350464.1874686736
1680,328216.83707022853
1681,292533.08215940604
1682,296106.6265486637
1683,199371.71500999993
1684,201347.35513534377
1685,199209.34425434849
1686,181742.93727582725
1687,190753.89685377484
1688,205812.56974577557
1689,213199.55993741166
1690,217352.28227910143
1691,204854.44359382673
1692,279991.9231157318
1693,195769.82776677568
1694,184848.6322947469
1695,169969.09060034752
1696,271841.6094203835
1697,166531.77693327502
1698,308468.4051602456
1699,314859.9636247646
1700,240520.21560241116
