Id,SalePrice
1461,93381.15541899278
1462,109035.48067625037
1463,121978.35840990546
1464,123146.03584252547
1465,125334.36389088992
1466,121020.43001955429
1467,111924.23868596631
1468,116027.14435851232
1469,119344.96116647661
1470,88768.52053731978
1471,126276.20957320661
1472,77149.06429421628
1473,79709.49207037628
1474,106474.74647044744
1475,97853.36474267689
1476,242191.43763792093
1477,162721.88538462223
1478,193787.86894395424
1479,170237.9692503447
1480,265028.59545694944
1481,195906.09636569442
1482,136913.90067010222
1483,120348.53221266519
1484,114998.9085758726
1485,116603.1774940609
1486,131931.8817188815
1487,197734.8472040665
1488,155623.37913763174
1489,131675.69350083373
1490,134152.4845596361
1491,129082.92704664679
1492,79257.43199088778
1493,117289.55409703056
1494,192576.0605033869
1495,193804.35191804846
1496,147399.46640281545
1497,123541.84822069813
1498,103436.63542039348
1499,101948.88694284907
1500,101763.53214507864
1501,118125.23703302233
1502,106974.52696424416
1503,176355.45716697953
1504,148692.04881177595
1505,142853.6603537708
1506,124528.2284007584
1507,146917.29567249422
1508,132928.84988195344
1509,112728.651451872
1510,105488.677139886
1511,105105.53808921955
1512,115816.97575580585
1513,109661.1139964343
1514,112765.96372124083
1515,118015.3286094652
1516,112350.57762641524
1517,105074.09409326839
1518,97294.1688251532
1519,140816.76000582732
1520,99159.36473913865
1521,103104.6039261003
1522,113780.42072414533
1523,87407.37240823395
1524,92624.78529489611
1525,94258.1963935992
1526,92968.30462068174
1527,79612.23372519125
1528,92586.66186305725
1529,100662.16074058635
1530,115608.42096108897
1531,96908.942646661
1532,86734.13944733655
1533,102709.02436120115
1534,87964.07143290802
1535,113447.39887582138
1536,91664.27872698802
1537,69803.20551522188
1538,121193.43610712502
1539,156128.99764711154
1540,89441.06194426864
1541,107198.59166743334
1542,110144.17691311253
1543,141115.0930143687
1544,69875.27735978074
1545,84575.62321222575
1546,91743.20125673815
1547,101593.93109515829
1548,101718.06104555535
1549,84613.3018688038
1550,106933.2763378955
1551,89382.53054289508
1552,101635.7271646281
1553,100741.37398809455
1554,89299.39622523198
1555,122444.20777280124
1556,79501.27643762087
1557,102185.05236611982
1558,76828.0652668845
1559,90104.68297260326
1560,107417.99884988721
1561,108762.84476032072
1562,92376.46120582921
1563,90405.4403491546
1564,113314.68633783923
1565,106685.01183055928
1566,143163.18408181958
1567,67429.61504874607
1568,152084.35176789222
1569,106139.3734190367
1570,93874.76245093986
1571,100946.29908881204
1572,104005.79328049968
1573,146435.8542386125
1574,90452.67008467374
1575,135804.36897826995
1576,147480.95670972852
1577,127868.11330612125
1578,103905.98251249683
1579,100308.86646236845
1580,129237.8104812026
1581,98913.34948384269
1582,93091.58846186825
1583,196407.545281903
